-0.000008,1.77
-0.000007999,1.83667
-0.000007998,1.87
-0.000007997,1.87
-0.000007996,1.82
-0.000007995,1.80333
-0.000007994,1.75333
-0.000007993,1.73667
-0.000007992,1.73667
-0.000007991,1.73667
-0.00000799,1.75333
-0.000007989,1.80333
-0.000007988,1.82
-0.000007987,1.82
-0.000007986,1.82
-0.000007985,1.77
-0.000007984,1.77
-0.000007983,1.77
-0.000007982,1.73667
-0.000007981,1.75333
-0.00000798,1.77
-0.000007979,1.77
-0.000007978,1.77
-0.000007977,1.78667
-0.000007976,1.82
-0.000007975,1.85333
-0.000007974,1.85333
-0.000007973,1.88667
-0.000007972,1.92
-0.000007971,1.90333
-0.00000797,1.88667
-0.000007969,1.83667
-0.000007968,1.77
-0.000007967,1.72
-0.000007966,1.72
-0.000007965,1.72
-0.000007964,1.75333
-0.000007963,1.77
-0.000007962,1.77
-0.000007961,1.80333
-0.00000796,1.83667
-0.000007959,1.83667
-0.000007958,1.85333
-0.000007957,1.87
-0.000007956,1.88667
-0.000007955,1.88667
-0.000007954,1.88667
-0.000007953,1.88667
-0.000007952,1.88667
-0.000007951,1.85333
-0.00000795,1.85333
-0.000007949,1.82
-0.000007948,1.80333
-0.000007947,1.80333
-0.000007946,1.77
-0.000007945,1.77
-0.000007944,1.77
-0.000007943,1.78667
-0.000007942,1.78667
-0.000007941,1.78667
-0.00000794,1.80333
-0.000007939,1.80333
-0.000007938,1.80333
-0.000007937,1.80333
-0.000007936,1.77
-0.000007935,1.73667
-0.000007934,1.73667
-0.000007933,1.72
-0.000007932,1.72
-0.000007931,1.73667
-0.00000793,1.75333
-0.000007929,1.77
-0.000007928,1.77
-0.000007927,1.78667
-0.000007926,1.78667
-0.000007925,1.78667
-0.000007924,1.78667
-0.000007923,1.78667
-0.000007922,1.77
-0.000007921,1.77
-0.00000792,1.77
-0.000007919,1.77
-0.000007918,1.78667
-0.000007917,1.78667
-0.000007916,1.78667
-0.000007915,1.77
-0.000007914,1.78667
-0.000007913,1.77
-0.000007912,1.75333
-0.000007911,1.77
-0.00000791,1.77
-0.000007909,1.77
-0.000007908,1.77
-0.000007907,1.73667
-0.000007906,1.68667
-0.000007905,1.65333
-0.000007904,1.60333
-0.000007903,1.58667
-0.000007902,1.60333
-0.000007901,1.63667
-0.0000079,1.67
-0.000007899,1.72
-0.000007898,1.72
-0.000007897,1.72
-0.000007896,1.68667
-0.000007895,1.68667
-0.000007894,1.67
-0.000007893,1.67
-0.000007892,1.72
-0.000007891,1.72
-0.00000789,1.73667
-0.000007889,1.73667
-0.000007888,1.72
-0.000007887,1.70333
-0.000007886,1.70333
-0.000007885,1.72
-0.000007884,1.73667
-0.000007883,1.77
-0.000007882,1.82
-0.000007881,1.82
-0.00000788,1.78667
-0.000007879,1.75333
-0.000007878,1.70333
-0.000007877,1.67
-0.000007876,1.62
-0.000007875,1.60333
-0.000007874,1.60333
-0.000007873,1.65333
-0.000007872,1.68667
-0.000007871,1.73667
-0.00000787,1.78667
-0.000007869,1.85333
-0.000007868,1.90333
-0.000007867,1.90333
-0.000007866,1.90333
-0.000007865,1.90333
-0.000007864,1.87
-0.000007863,1.85333
-0.000007862,1.82
-0.000007861,1.77
-0.00000786,1.77
-0.000007859,1.75333
-0.000007858,1.75333
-0.000007857,1.77
-0.000007856,1.78667
-0.000007855,1.80333
-0.000007854,1.80333
-0.000007853,1.80333
-0.000007852,1.77
-0.000007851,1.77
-0.00000785,1.77
-0.000007849,1.77
-0.000007848,1.77
-0.000007847,1.82
-0.000007846,1.83667
-0.000007845,1.83667
-0.000007844,1.82
-0.000007843,1.80333
-0.000007842,1.78667
-0.000007841,1.78667
-0.00000784,1.80333
-0.000007839,1.82
-0.000007838,1.85333
-0.000007837,1.87
-0.000007836,1.85333
-0.000007835,1.82
-0.000007834,1.80333
-0.000007833,1.77
-0.000007832,1.72
-0.000007831,1.68667
-0.00000783,1.70333
-0.000007829,1.70333
-0.000007828,1.70333
-0.000007827,1.68667
-0.000007826,1.68667
-0.000007825,1.68667
-0.000007824,1.70333
-0.000007823,1.68667
-0.000007822,1.67
