-0.00010000123,0
-9.9999227e-005,0
-9.9997227e-005,0
-9.9995227e-005,0
-9.9993227e-005,0.0333333
-9.9991227e-005,0.0333333
-9.9989227e-005,0
-9.9987227e-005,0
-9.9985227e-005,0
-9.9983227e-005,0
-9.9981227e-005,0
-9.9979227e-005,0
-9.9977227e-005,0
-9.9975227e-005,0
-9.9973227e-005,0
-9.9971227e-005,0
-9.9969227e-005,0
-9.9967227e-005,0
-9.9965227e-005,0
-9.9963227e-005,0
-9.9961227e-005,0
-9.9959227e-005,0
-9.9957227e-005,0
-9.9955227e-005,0
-9.9953227e-005,0
-9.9951227e-005,0.0333333
-9.9949227e-005,0.0333333
-9.9947227e-005,0.0333333
-9.9945227e-005,0
-9.9943227e-005,0
-9.9941227e-005,0
-9.9939227e-005,0.0333333
-9.9937227e-005,0.0333333
-9.9935227e-005,0.0333333
-9.9933227e-005,0.0333333
-9.9931227e-005,0.0333333
-9.9929227e-005,0
-9.9927227e-005,0
-9.9925227e-005,0
-9.9923227e-005,0
-9.9921227e-005,0.0333333
-9.9919227e-005,0.0333333
-9.9917227e-005,0
-9.9915227e-005,0
-9.9913227e-005,0.0333333
-9.9911227e-005,0.0333333
-9.9909227e-005,0.0333333
-9.9907227e-005,0
-9.9905227e-005,0
-9.9903227e-005,0
-9.9901227e-005,0
-9.9899227e-005,0
-9.9897227e-005,0
-9.9895227e-005,0
-9.9893227e-005,0
-9.9891227e-005,0
-9.9889227e-005,0
-9.9887227e-005,0
-9.9885227e-005,0
-9.9883227e-005,0
-9.9881227e-005,0.0333333
-9.9879227e-005,0
-9.9877227e-005,0
-9.9875227e-005,0
-9.9873227e-005,0
-9.9871227e-005,0.0333333
-9.9869227e-005,0.0333333
-9.9867227e-005,0.0333333
-9.9865227e-005,0
-9.9863227e-005,0.0333333
-9.9861227e-005,0
-9.9859227e-005,0.0333333
-9.9857227e-005,0
-9.9855227e-005,0.0333333
-9.9853227e-005,0.0333333
-9.9851227e-005,0.0333333
-9.9849227e-005,0.0333333
-9.9847227e-005,0.0333333
-9.9845227e-005,0
-9.9843227e-005,0
-9.9841227e-005,0
-9.9839227e-005,0
-9.9837227e-005,0
-9.9835227e-005,0.0333333
-9.9833227e-005,0
-9.9831227e-005,0
-9.9829227e-005,0
-9.9827227e-005,0
-9.9825227e-005,0
-9.9823227e-005,0
-9.9821227e-005,0
-9.9819227e-005,0
-9.9817227e-005,0
-9.9815227e-005,0
-9.9813227e-005,0
-9.9811227e-005,0
-9.9809227e-005,0
-9.9807227e-005,0
-9.9805227e-005,0
-9.9803227e-005,0
-9.9801227e-005,0
-9.9799227e-005,0
-9.9797227e-005,0
-9.9795227e-005,0
-9.9793227e-005,0
-9.9791227e-005,0
-9.9789227e-005,0
-9.9787227e-005,0
-9.9785227e-005,0
-9.9783227e-005,0
-9.9781227e-005,0
-9.9779227e-005,0
-9.9777227e-005,0
-9.9775227e-005,0
-9.9773227e-005,0
-9.9771227e-005,0
-9.9769227e-005,0
-9.9767227e-005,0
-9.9765227e-005,0
-9.9763227e-005,0
-9.9761227e-005,0
-9.9759227e-005,0
-9.9757227e-005,0
-9.9755227e-005,0
-9.9753227e-005,0
-9.9751227e-005,0.0333333
-9.9749227e-005,0
-9.9747227e-005,0
-9.9745227e-005,0
-9.9743227e-005,0
-9.9741227e-005,0
-9.9739227e-005,0
-9.9737227e-005,0
-9.9735227e-005,0
-9.9733227e-005,0
-9.9731227e-005,0.0333333
-9.9729227e-005,0.0333333
-9.9727227e-005,0.0333333
-9.9725227e-005,0.0333333
-9.9723227e-005,0.0333333
-9.9721227e-005,0
-9.9719227e-005,0
-9.9717227e-005,0
-9.9715227e-005,0
-9.9713227e-005,0
-9.9711227e-005,0
